source_file,scenario_id,experiment,status,structure,instance,difficulty,input_num_processes,num_entities,num_variables,num_cores,weights,pipeline,qubit_max,layers,steps,top_k,random_seed,io_alpha,energy,brute_force_energy,sa_energy,feasible,recorded_optimal,strict_optimal,optimal,sa_strict_optimal,optimality_gap,absolute_gap,recorded_qaoa_sa_agreement,qaoa_sa_agreement,load_imbalance,solve_time_ms,convergence_iterations,max_subqubo_convergence_iterations,num_sub_qubos,brute_force_solve_time_ms,annealing_solve_time_ms,workload_ms,clustering_ms,decomposition_ms,qubo_build_ms,qaoa_ms,reconstruction_ms,validation_ms,operational_validation_ms,experimental_baselines_ms,cluster_num_bundles,cluster_purity,intra_cluster_coupling_mean,inter_cluster_coupling_mean,cluster_bundles,operational_total_ms
sweep_20260627_173015_a8b15101_results.jsonl,E1a.90,E1a,success,dominant,dom095,0.95,6,6,12,2,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.95]",iterative,6,1,100,10,105,0.5,-30.095,-30.095,-30.095,True,True,True,True,True,0.0,0.0,True,True,0.8999999999999999,2013.3401290004258,,3,2,76.74860954284668,291.5230630005681,0.006419999408535659,0.0,0.01607999911357183,0.13987099919177126,2013.9969809988543,0.03837000076600816,368.35628599874326,0.08461345532850828,368.27167254341475,,,,,[],2014.2823354526627
sweep_20260627_173015_a8b15101_results.jsonl,E1a.91,E1a,success,dominant,dom095,0.95,6,6,12,2,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.95]",iterative,6,2,100,3,101,0.5,-30.095,-30.095,-30.095,True,True,True,True,True,0.0,0.0,True,True,0.8999999999999999,3012.628026999664,,4,2,79.17141914367676,301.2399020008161,0.006160000339150429,0.0,0.01596000038261991,0.14441100029216614,3013.306499000464,0.03859999924316071,380.496232999576,0.08491185508319177,380.41132114449283,,,,,[],3013.5965418558044
sweep_20260627_173015_a8b15101_results.jsonl,E1a.92,E1a,success,dominant,dom095,0.95,6,6,12,2,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.95]",iterative,6,2,100,3,102,0.5,-30.076800000000002,-30.095,-30.095,True,False,False,False,True,0.0006047516198702795,0.018199999999996663,False,False,0.9199999999999999,2982.9353670011187,,3,2,78.63116264343262,297.4619910000911,0.005809999493067153,0.0,0.015699999494245276,0.1437819992133882,2983.617759000481,0.045380002120509744,376.1761900004785,0.08303635695483536,376.0931536435237,,,,,[],2983.911467357757
sweep_20260627_173015_a8b15101_results.jsonl,E1a.93,E1a,success,dominant,dom095,0.95,6,6,12,2,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.95]",iterative,6,2,100,3,103,0.5,-30.076800000000002,-30.095,-30.095,True,False,False,False,True,0.0006047516198702795,0.018199999999996663,False,False,0.9199999999999999,3018.644924997716,,4,2,78.6435604095459,296.71198899995943,0.006279999070102349,0.0,0.016680000044289045,0.1443899982405128,3019.342087000041,0.03896999987773597,375.4409080011101,0.08535859160474502,375.35554940950533,,,,,[],3019.6337655888783
sweep_20260627_173015_a8b15101_results.jsonl,E1a.94,E1a,success,dominant,dom095,0.95,6,6,12,2,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.95]",iterative,6,2,100,3,104,0.5,-30.076800000000002,-30.095,-30.095,True,False,False,False,True,0.0006047516198702795,0.018199999999996663,False,False,0.9199999999999999,2983.6804189999384,,3,2,78.61614227294922,302.29637599950365,0.007320000804611482,0.0,0.016629999663564377,0.15222999900288414,2984.369191000951,0.03857000046991743,380.99817399961466,0.08565572716179304,380.91251827245287,,,,,[],2984.669596728054
sweep_20260627_173015_a8b15101_results.jsonl,E1a.95,E1a,success,dominant,dom095,0.95,6,6,12,2,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.95]",iterative,6,2,100,3,105,0.5,-30.076800000000002,-30.095,-30.095,True,False,False,False,True,0.0006047516198702795,0.018199999999996663,False,False,0.9199999999999999,3007.8034330017545,,4,2,77.4078369140625,296.3597679990926,0.006331001713988371,0.0,0.015690000509493984,0.1415899987478042,3008.4893149996788,0.038630001654382795,373.866463000013,0.09885808685794473,373.7676049131551,,,,,[],3008.7904140891624
sweep_20260627_173015_a8b15101_results.jsonl,E1a.96,E1a,success,dominant,dom095,0.95,6,6,12,2,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.95]",iterative,6,2,100,10,101,0.5,-30.095,-30.095,-30.095,True,True,True,True,True,0.0,0.0,True,True,0.8999999999999999,3034.893234000265,,4,2,77.9428482055664,298.7083750012971,0.006460000804509036,0.0,0.016369998775189742,0.15805999828444328,3035.5905769993115,0.040159999116440304,376.735641999403,0.08441879253950901,376.6512232068635,,,,,[],3035.8960457888315
sweep_20260627_173015_a8b15101_results.jsonl,E1a.97,E1a,success,dominant,dom095,0.95,6,6,12,2,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.95]",iterative,6,2,100,10,102,0.5,-30.095,-30.095,-30.095,True,True,True,True,True,0.0,0.0,True,True,0.8999999999999999,3040.8560520008905,,3,2,79.22959327697754,300.76490200008266,0.006779999239370227,0.0,0.016960000721155666,0.1513700008217711,3041.5532949991757,0.03871000080835074,380.07899199874373,0.08449672168353572,379.9944952770602,,,,,[],3041.85161172245
sweep_20260627_173015_a8b15101_results.jsonl,E1a.98,E1a,success,dominant,dom095,0.95,6,6,12,2,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.95]",iterative,6,2,100,10,103,0.5,-30.095,-30.095,-30.095,True,True,True,True,True,0.0,0.0,True,True,0.8999999999999999,2983.2511779986817,,2,2,78.24921607971191,292.04989500067313,0.006649999704677612,0.0,0.015990000974852592,0.153989998580073,2983.9382999980444,0.039599999581696466,370.393081999282,0.0939709188969573,370.29911108038505,,,,,[],2984.2485009157826
sweep_20260627_173015_a8b15101_results.jsonl,E1a.99,E1a,success,dominant,dom095,0.95,6,6,12,2,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.95]",iterative,6,2,100,10,104,0.5,-30.095,-30.095,-30.095,True,True,True,True,True,0.0,0.0,True,True,0.8999999999999999,2977.9091620002873,,3,2,77.49509811401367,290.6574910011841,0.006249998477869667,0.0,0.015699999494245276,0.13967999984743074,2978.622014999928,0.03881099837599322,368.2349050013727,0.0823158861749107,368.15258911519777,,,,,[],2978.9047718822985
sweep_20260627_173015_a8b15101_results.jsonl,E1a.100,E1a,success,dominant,dom095,0.95,6,6,12,2,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.95]",iterative,6,2,100,10,105,0.5,-30.095,-30.095,-30.095,True,True,True,True,True,0.0,0.0,True,True,0.8999999999999999,2992.0116150005924,,2,2,79.70356941223145,299.30431700086046,0.006289999873843044,0.0,0.016460000551887788,0.1531710004201159,2992.711946999407,0.03890000152750872,379.1002790003404,0.09239258724846877,379.0078864130919,,,,,[],2993.0191605890286
sweep_20260627_173015_a8b15101_results.jsonl,E1b.1,E1b,success,near_equal,near001,0.01,4,4,8,2,"[0.246, 0.248, 0.251, 0.256]",iterative,6,1,100,3,101,0.5,-20.500996,-20.500996,-20.500996,True,True,True,True,True,0.0,0.0,True,True,0.0030000000000000027,1600.973172000522,,5,2,3.690958023071289,189.81096499919659,0.006749998647137545,0.0,0.01247000000148546,0.12275999688426964,1601.616842999647,0.03392000144231133,193.57552700057568,0.0736039783078013,193.50192302226787,,,,,[],1601.86634697493
sweep_20260627_173015_a8b15101_results.jsonl,E1b.2,E1b,success,near_equal,near001,0.01,4,4,8,2,"[0.246, 0.248, 0.251, 0.256]",iterative,6,1,100,3,102,0.5,-20.500996,-20.500996,-20.500996,True,True,True,True,True,0.0,0.0,True,True,0.0030000000000000027,1532.9995049996796,,7,2,3.668069839477539,196.8532070004585,0.005070000042906031,0.0,0.012010999853373505,0.10973999997077044,1533.6363059996074,0.03352000021550339,200.60042800105293,0.07915116111689713,200.52127683993604,,,,,[],1533.8757981608069
sweep_20260627_173015_a8b15101_results.jsonl,E1b.3,E1b,success,near_equal,near001,0.01,4,4,8,2,"[0.246, 0.248, 0.251, 0.256]",iterative,6,1,100,3,103,0.5,-20.500996,-20.500996,-20.500996,True,True,True,True,True,0.0,0.0,True,True,0.0030000000000000027,1534.0968269993027,,8,2,3.7088394165039062,196.81713600039075,0.0052699997468153015,0.0,0.01221999991685152,0.11418100257287733,1534.7951490020932,0.037500001781154424,200.60075800029153,0.07478258339688182,200.52597541689465,,,,,[],1535.0391025895078
sweep_20260627_173015_a8b15101_results.jsonl,E1b.4,E1b,success,near_equal,near001,0.01,4,4,8,2,"[0.246, 0.248, 0.251, 0.256]",iterative,6,1,100,3,104,0.5,-20.500996,-20.500996,-20.500996,True,True,True,True,True,0.0,0.0,True,True,0.0030000000000000027,1613.9199789995473,,8,2,3.6945343017578125,196.35021400063124,0.00546000046597328,0.0,0.013299999409355223,0.12007000077574048,1614.5628710000892,0.03370000013092067,200.12741699974868,0.08266869735962246,200.04474830238905,,,,,[],1614.8180696982308
sweep_20260627_173015_a8b15101_results.jsonl,E1b.5,E1b,success,near_equal,near001,0.01,4,4,8,2,"[0.246, 0.248, 0.251, 0.256]",iterative,6,1,100,3,105,0.5,-20.500996,-20.500996,-20.500996,True,True,True,True,True,0.0,0.0,True,True,0.0030000000000000027,1551.6955210005108,,7,2,3.6559104919433594,195.62231300005806,0.005550000423681922,0.0,0.013049999324721284,0.11540000014065299,1552.3540829999547,0.03379000008862931,199.3523240016657,0.07410050966427661,199.27822349200142,,,,,[],1552.5959735095967
sweep_20260627_173015_a8b15101_results.jsonl,E1b.6,E1b,success,near_equal,near001,0.01,4,4,8,2,"[0.246, 0.248, 0.251, 0.256]",iterative,6,1,100,10,101,0.5,-20.500996,-20.500996,-20.500996,True,True,True,True,True,0.0,0.0,True,True,0.0030000000000000027,1548.362231002102,,5,2,3.645181655883789,193.683516999954,0.005010000677430071,0.0,0.011910000466741621,0.10576000022410881,1549.0333940015262,0.03297999865026213,197.40796800033422,0.07926934449642431,197.3286986558378,,,,,[],1549.2683233460411
sweep_20260627_173015_a8b15101_results.jsonl,E1b.7,E1b,success,near_equal,near001,0.01,4,4,8,2,"[0.246, 0.248, 0.251, 0.256]",iterative,6,1,100,10,102,0.5,-20.500996,-20.500996,-20.500996,True,True,True,True,True,0.0,0.0,True,True,0.0030000000000000027,1558.5504919981759,,7,2,3.6623477935791016,193.60175600013463,0.00537999949301593,0.0,0.011950000043725595,0.11147000259370543,1559.2220739999902,0.03417999869270716,197.343018000538,0.07891420682426542,197.26410379371373,,,,,[],1559.4639682076377
sweep_20260627_173015_a8b15101_results.jsonl,E1b.8,E1b,success,near_equal,near001,0.01,4,4,8,2,"[0.246, 0.248, 0.251, 0.256]",iterative,6,1,100,10,103,0.5,-20.500996,-20.500996,-20.500996,True,True,True,True,True,0.0,0.0,True,True,0.0030000000000000027,1605.6281039982423,,8,2,3.659486770629883,193.53087699892058,0.00537999949301593,0.0,0.012399999832268804,0.12762100050167646,1606.3131759983662,0.03308000123070087,197.2639280011208,0.07356423157034442,197.19036376955046,,,,,[],1606.5652212309942
sweep_20260627_173015_a8b15101_results.jsonl,E1b.9,E1b,success,near_equal,near001,0.01,4,4,8,2,"[0.246, 0.248, 0.251, 0.256]",iterative,6,1,100,10,104,0.5,-20.500996,-20.500996,-20.500996,True,True,True,True,True,0.0,0.0,True,True,0.0030000000000000027,1552.1613330001856,,8,2,3.798246383666992,196.3324250009464,0.00543999885849189,0.0,0.012340000466792844,0.12040000001434237,1552.8261649997148,0.03578999894671142,200.2071459992294,0.07647461461601779,200.13067138461338,,,,,[],1553.0766096126172
sweep_20260627_173015_a8b15101_results.jsonl,E1b.10,E1b,success,near_equal,near001,0.01,4,4,8,2,"[0.246, 0.248, 0.251, 0.256]",iterative,6,1,100,10,105,0.5,-20.500996,-20.500996,-20.500996,True,True,True,True,True,0.0,0.0,True,True,0.0030000000000000027,1551.5124510002352,,7,2,3.687620162963867,199.21033299942792,0.005480000254465267,0.0,0.012839998817071319,0.1127399991673883,1552.1810629998072,0.033489999623270705,202.97940500131517,0.08145183892338537,202.8979531623918,,,,,[],1552.4270648365928
sweep_20260627_173015_a8b15101_results.jsonl,E1b.11,E1b,success,near_equal,near001,0.01,4,4,8,2,"[0.246, 0.248, 0.251, 0.256]",iterative,6,2,100,3,101,0.5,-20.500996,-20.500996,-20.500996,True,True,True,True,True,0.0,0.0,True,True,0.0030000000000000027,2180.32811699959,,2,2,3.6673545837402344,197.10938699972758,0.005689998943125829,0.0,0.012559999959194101,0.12251200132595841,2180.9907390015724,0.03467999886197504,200.84933799989813,0.072596416430315,200.7767415834678,,,,,[],2181.238777417093
sweep_20260627_173015_a8b15101_results.jsonl,E1b.12,E1b,success,near_equal,near001,0.01,4,4,8,2,"[0.246, 0.248, 0.251, 0.256]",iterative,6,2,100,3,102,0.5,-20.500975999999998,-20.500996,-20.500996,True,True,False,False,True,9.75562358179797e-07,2.000000000279556e-05,True,False,0.007000000000000006,2162.8218129990273,,17,2,3.6389827728271484,191.0377089989197,0.005290001354296692,0.0,0.012159998732386157,0.10706099965318572,2163.480744999106,0.03988999924331438,194.74832999912906,0.07163822738220915,194.67669177174685,,,,,[],2163.716784225471
sweep_20260627_173015_a8b15101_results.jsonl,E1b.13,E1b,success,near_equal,near001,0.01,4,4,8,2,"[0.246, 0.248, 0.251, 0.256]",iterative,6,2,100,3,103,0.5,-20.500975999999998,-20.500996,-20.500996,True,True,False,False,True,9.75562358179797e-07,2.000000000279556e-05,True,False,0.007000000000000006,2165.170689999286,,10,2,3.6802291870117188,195.9935739996581,0.005259998943074606,0.0,0.012120000974391587,0.10659199870133307,2165.842762000466,0.03310999818495475,199.7467549990688,0.0729518123989692,199.67380318666983,,,,,[],2166.0727958096686
sweep_20260627_173015_a8b15101_results.jsonl,E1b.14,E1b,success,near_equal,near001,0.01,4,4,8,2,"[0.246, 0.248, 0.251, 0.256]",iterative,6,2,100,3,104,0.5,-20.500975999999998,-20.500996,-20.500996,True,True,False,False,True,9.75562358179797e-07,2.000000000279556e-05,True,False,0.007000000000000006,2131.3114069998846,,12,2,3.6923885345458984,189.5329250000941,0.004999999873689376,0.0,0.011850001101265661,0.10563100113358814,2132.005448998825,0.036819998058490455,193.29932600157917,0.07401246693916619,193.22531353464,,,,,[],2132.2387624659314
sweep_20260627_173015_a8b15101_results.jsonl,E1b.15,E1b,success,near_equal,near001,0.01,4,4,8,2,"[0.246, 0.248, 0.251, 0.256]",iterative,6,2,100,3,105,0.5,-20.500996,-20.500996,-20.500996,True,True,True,True,True,0.0,0.0,True,True,0.0030000000000000027,2182.93001299935,,2,2,3.705739974975586,192.33368300047005,0.005560001227422617,0.0,0.021240000933175907,0.11700100185407791,2183.610124999177,0.034360000427113846,196.1198940007307,0.08047102528507821,196.03942297544563,,,,,[],2183.868757028904
sweep_20260627_173015_a8b15101_results.jsonl,E1b.16,E1b,success,near_equal,near001,0.01,4,4,8,2,"[0.246, 0.248, 0.251, 0.256]",iterative,6,2,100,10,101,0.5,-20.500996,-20.500996,-20.500996,True,True,True,True,True,0.0,0.0,True,True,0.0030000000000000027,2181.193878999693,,2,2,3.7107467651367188,198.06931000130135,0.005040001269662753,0.0,0.013240000043879263,0.1129100000980543,2181.8650610002805,0.03379000008862931,201.85271199989074,0.07265523345267866,201.78005676643807,,,,,[],2182.1026962352335
sweep_20260627_173015_a8b15101_results.jsonl,E1b.17,E1b,success,near_equal,near001,0.01,4,4,8,2,"[0.246, 0.248, 0.251, 0.256]",iterative,6,2,100,10,102,0.5,-20.500996,-20.500996,-20.500996,True,True,True,True,True,0.0,0.0,True,True,0.0030000000000000027,2219.878346000769,,17,2,3.6809444427490234,194.97603099989647,0.005279998731566593,0.0,0.013040000339969993,0.11854999684146605,2220.564358001866,0.035200000638724305,198.73996200112742,0.08298655848193448,198.6569754426455,,,,,[],2220.8194145568996
sweep_20260627_173015_a8b15101_results.jsonl,E1b.18,E1b,success,near_equal,near001,0.01,4,4,8,2,"[0.246, 0.248, 0.251, 0.256]",iterative,6,2,100,10,103,0.5,-20.500996,-20.500996,-20.500996,True,True,True,True,True,0.0,0.0,True,True,0.0030000000000000027,2190.5256170011853,,10,2,3.6444664001464844,191.35921000088274,0.00540000110049732,0.0,0.012829999832320027,0.1127399991673883,2191.1799689987674,0.03409000055398792,195.08128099914757,0.07760459811834153,195.00367640102922,,,,,[],2191.42263359754
sweep_20260627_173015_a8b15101_results.jsonl,E1b.19,E1b,success,near_equal,near001,0.01,4,4,8,2,"[0.246, 0.248, 0.251, 0.256]",iterative,6,2,100,10,104,0.5,-20.500996,-20.500996,-20.500996,True,True,True,True,True,0.0,0.0,True,True,0.0030000000000000027,2123.4621229978075,,12,2,3.6590099334716797,194.64546000017435,0.005559999408433214,0.0,0.012150001566624269,0.11038000229746103,2124.128795001525,0.033269998311880045,198.37672100038617,0.0722510667401366,198.30446993364603,,,,,[],2124.3624060698494
sweep_20260627_173015_a8b15101_results.jsonl,E1b.20,E1b,success,near_equal,near001,0.01,4,4,8,2,"[0.246, 0.248, 0.251, 0.256]",iterative,6,2,100,10,105,0.5,-20.500996,-20.500996,-20.500996,True,True,True,True,True,0.0,0.0,True,True,0.0030000000000000027,2168.1393989983917,,2,2,3.690004348754883,193.1952149989229,0.0050199996621813625,0.0,0.01230000088980887,0.11284999891358893,2168.8201909983036,0.034210001103929244,196.9629769992025,0.07775765152473468,196.88521934767778,,,,,[],2169.062328650398
sweep_20260627_173015_a8b15101_results.jsonl,E1b.21,E1b,success,near_equal,near005,0.05,4,4,8,2,"[0.225, 0.245, 0.26, 0.275]",iterative,6,1,100,3,101,0.5,-20.505000000000003,-20.505000000000003,-20.505000000000003,True,True,True,True,True,0.0,0.0,True,True,0.0050000000000000044,1618.4649740007444,,5,2,3.6656856536865234,194.6013189990481,0.005599998985417187,0.0,0.012420001439750195,0.10919099986494984,1619.1482860012911,0.03470999945420772,198.34003999858396,0.07303534584934823,198.2670046527346,,,,,[],1619.3832423468848
sweep_20260627_173015_a8b15101_results.jsonl,E1b.22,E1b,success,near_equal,near005,0.05,4,4,8,2,"[0.225, 0.245, 0.26, 0.275]",iterative,6,1,100,3,102,0.5,-20.505000000000003,-20.505000000000003,-20.505000000000003,True,True,True,True,True,0.0,0.0,True,True,0.0050000000000000044,1544.979221001995,,7,2,3.7064552307128906,197.95341999997618,0.0051200004236306995,0.0,0.01207999957841821,0.10851000115508214,1545.6542629981413,0.03487100184429437,201.73346100091294,0.0735857702238718,201.65987523068907,,,,,[],1545.8884297713666
sweep_20260627_173015_a8b15101_results.jsonl,E1b.23,E1b,success,near_equal,near005,0.05,4,4,8,2,"[0.225, 0.245, 0.26, 0.275]",iterative,6,1,100,3,103,0.5,-20.5044,-20.505000000000003,-20.505000000000003,True,False,False,False,True,2.9261155815758357e-05,0.0006000000000021544,False,False,0.03500000000000003,1553.469796999707,,8,2,3.8144588470458984,192.1752230009588,0.005489999239216559,0.0,0.012450000212993473,0.11033000009774696,1554.1401989994483,0.036509998608380556,196.06368400127394,0.07400215326924808,195.9896818480047,,,,,[],1554.378981150876
sweep_20260627_173015_a8b15101_results.jsonl,E1b.24,E1b,success,near_equal,near005,0.05,4,4,8,2,"[0.225, 0.245, 0.26, 0.275]",iterative,6,1,100,3,104,0.5,-20.505000000000003,-20.505000000000003,-20.505000000000003,True,True,True,True,True,0.0,0.0,True,True,0.0050000000000000044,1612.159464000797,,8,2,3.6666393280029297,190.86101900029462,0.005140000212122686,0.0,0.012229998901602812,0.1111900000978494,1612.8119460008747,0.03402999755053315,194.61023999974714,0.08258167144958861,194.52765832829755,,,,,[],1613.0571176690864
sweep_20260627_173015_a8b15101_results.jsonl,E1b.25,E1b,success,near_equal,near005,0.05,4,4,8,2,"[0.225, 0.245, 0.26, 0.275]",iterative,6,1,100,3,105,0.5,-20.5044,-20.505000000000003,-20.505000000000003,True,False,False,False,True,2.9261155815758357e-05,0.0006000000000021544,False,False,0.03500000000000003,1550.6247270004678,,7,2,3.690004348754883,198.9204229994357,0.005719999535358511,0.0,0.012519998563220724,0.1137610015575774,1551.2873090010544,0.0344299987773411,202.68343399948208,0.0730066512915073,202.61042734819057,,,,,[],1551.5267466507794
sweep_20260627_173015_a8b15101_results.jsonl,E1b.26,E1b,success,near_equal,near005,0.05,4,4,8,2,"[0.225, 0.245, 0.26, 0.275]",iterative,6,1,100,10,101,0.5,-20.505000000000003,-20.505000000000003,-20.505000000000003,True,True,True,True,True,0.0,0.0,True,True,0.0050000000000000044,1538.0632300002617,,5,2,3.645181655883789,196.89052600006107,0.005309999323799275,0.0,0.012489999789977446,0.1145999995060265,1538.7162719998742,0.033609998354222625,200.60920799915039,0.07350034320552368,200.53570765594486,,,,,[],1538.9557823400537
sweep_20260627_173015_a8b15101_results.jsonl,E1b.27,E1b,success,near_equal,near005,0.05,4,4,8,2,"[0.225, 0.245, 0.26, 0.275]",iterative,6,1,100,10,102,0.5,-20.505000000000003,-20.505000000000003,-20.505000000000003,True,True,True,True,True,0.0,0.0,True,True,0.0050000000000000044,1549.6722849984508,,7,2,3.7240982055664062,199.4283740004903,0.004859999535256065,0.0,0.013249999028630555,0.10864999967452604,1550.346226998954,0.03568099964468274,203.23292500142998,0.08045279537327588,203.1524722060567,,,,,[],1550.5891207922105
sweep_20260627_173015_a8b15101_results.jsonl,E1b.28,E1b,success,near_equal,near005,0.05,4,4,8,2,"[0.225, 0.245, 0.26, 0.275]",iterative,6,1,100,10,103,0.5,-20.505000000000003,-20.505000000000003,-20.505000000000003,True,True,True,True,True,0.0,0.0,True,True,0.0050000000000000044,1616.501877000701,,8,2,3.6797523498535156,193.07376500000828,0.005840000085299835,0.0,0.012489999789977446,0.11817000086011831,1617.1690490009496,0.03384999763511587,196.829976999652,0.07645964979019482,196.7535173498618,,,,,[],1617.4158586491103
sweep_20260627_173015_a8b15101_results.jsonl,E1b.29,E1b,success,near_equal,near005,0.05,4,4,8,2,"[0.225, 0.245, 0.26, 0.275]",iterative,6,1,100,10,104,0.5,-20.505000000000003,-20.505000000000003,-20.505000000000003,True,True,True,True,True,0.0,0.0,True,True,0.0050000000000000044,1542.1937020000769,,8,2,3.5986900329589844,192.46927299900563,0.0053199983085505664,0.0,0.012579999747686088,0.11396199988666922,1542.8711540007498,0.034619999496499076,196.1417940001411,0.07383096817648038,196.0679630319646,,,,,[],1543.1114669663657
sweep_20260627_173015_a8b15101_results.jsonl,E1b.30,E1b,success,near_equal,near005,0.05,4,4,8,2,"[0.225, 0.245, 0.26, 0.275]",iterative,6,1,100,10,105,0.5,-20.505000000000003,-20.505000000000003,-20.505000000000003,True,True,True,True,True,0.0,0.0,True,True,0.0050000000000000044,1554.638719999275,,7,2,3.6592483520507812,194.95368100069754,0.006810001650592312,0.0,0.015719999282737263,0.1357100027234992,1555.3320220024034,0.034849997973651625,198.69704199845728,0.08411264570895582,198.61292935274832,,,,,[],1555.6092246497428
sweep_20260627_173015_a8b15101_results.jsonl,E1b.31,E1b,success,near_equal,near005,0.05,4,4,8,2,"[0.225, 0.245, 0.26, 0.275]",iterative,6,2,100,3,101,0.5,-20.505000000000003,-20.505000000000003,-20.505000000000003,True,True,True,True,True,0.0,0.0,True,True,0.0050000000000000044,2170.498155999667,,2,2,3.6478042602539062,189.54335400121636,0.00747099875297863,0.0,0.012309999874560162,0.1141399989137426,2171.1885679997067,0.03409000055398792,193.27062600132194,0.07946773985167965,193.19115826147026,,,,,[],2171.4360467376537
sweep_20260627_173015_a8b15101_results.jsonl,E1b.32,E1b,success,near_equal,near005,0.05,4,4,8,2,"[0.225, 0.245, 0.26, 0.275]",iterative,6,2,100,3,102,0.5,-20.5044,-20.505000000000003,-20.505000000000003,True,False,False,False,True,2.9261155815758357e-05,0.0006000000000021544,False,False,0.03500000000000003,2165.1682400006393,,12,2,3.652811050415039,196.11629399878439,0.005399999281507917,0.0,0.01332099964201916,0.11590099893510342,2165.8295319994068,0.03367099998285994,199.84203499916475,0.07292994996532798,199.76910504919942,,,,,[],2166.0707549472136
sweep_20260627_173015_a8b15101_results.jsonl,E1b.33,E1b,success,near_equal,near005,0.05,4,4,8,2,"[0.225, 0.245, 0.26, 0.275]",iterative,6,2,100,3,103,0.5,-20.5044,-20.505000000000003,-20.505000000000003,True,False,False,False,True,2.9261155815758357e-05,0.0006000000000021544,False,False,0.03500000000000003,2190.3075860009267,,10,2,3.6773681640625,196.94218699987687,0.005500000042957254,0.0,0.012270000297576189,0.10696000026655383,2190.9566180002003,0.03346999983477872,200.69426800000656,0.07471283606719226,200.61955516393937,,,,,[],2191.1895308367093
sweep_20260627_173015_a8b15101_results.jsonl,E1b.34,E1b,success,near_equal,near005,0.05,4,4,8,2,"[0.225, 0.245, 0.26, 0.275]",iterative,6,2,100,3,104,0.5,-20.5044,-20.505000000000003,-20.505000000000003,True,False,False,False,True,2.9261155815758357e-05,0.0006000000000021544,False,False,0.03500000000000003,2198.2129889984208,,12,2,3.660917282104492,195.45645299876924,0.0054700012697139755,0.0,0.013979999494040385,0.10960000145132653,2198.8864009999816,0.03411000034247991,199.19534400105476,0.07797372018103488,199.11737028087373,,,,,[],2199.12753472272
sweep_20260627_173015_a8b15101_results.jsonl,E1b.35,E1b,success,near_equal,near005,0.05,4,4,8,2,"[0.225, 0.245, 0.26, 0.275]",iterative,6,2,100,3,105,0.5,-20.505000000000003,-20.505000000000003,-20.505000000000003,True,True,True,True,True,0.0,0.0,True,True,0.0050000000000000044,2190.220775997659,,4,2,3.713846206665039,192.38879300064582,0.005909998435527086,0.0,0.013500000932253897,0.1232209997397149,2190.90407800104,0.03502000072330702,196.17732400001842,0.07468479270755779,196.10263920731086,,,,,[],2191.1564137935784
sweep_20260627_173015_a8b15101_results.jsonl,E1b.36,E1b,success,near_equal,near005,0.05,4,4,8,2,"[0.225, 0.245, 0.26, 0.275]",iterative,6,2,100,10,101,0.5,-20.505000000000003,-20.505000000000003,-20.505000000000003,True,True,True,True,True,0.0,0.0,True,True,0.0050000000000000044,2182.0021700004872,,2,2,3.672361373901367,190.44184800077346,0.005500000042957254,0.0,0.012399999832268804,0.11194099897693377,2182.706183000846,0.03446000118856318,194.19486900005722,0.08065962538239546,194.11420937467483,,,,,[],2182.951143626269
sweep_20260627_173015_a8b15101_results.jsonl,E1b.37,E1b,success,near_equal,near005,0.05,4,4,8,2,"[0.225, 0.245, 0.26, 0.275]",iterative,6,2,100,10,102,0.5,-20.505000000000003,-20.505000000000003,-20.505000000000003,True,True,True,True,True,0.0,0.0,True,True,0.0050000000000000044,2110.9521760008647,,12,2,3.7262439727783203,196.05835400034266,0.00537999949301593,0.0,0.012349999451544136,0.11260100109211635,2111.6122780003934,0.03382999784662388,199.85923600142996,0.07463802830898203,199.78459797312098,,,,,[],2111.8510770265857
sweep_20260627_173015_a8b15101_results.jsonl,E1b.38,E1b,success,near_equal,near005,0.05,4,4,8,2,"[0.225, 0.245, 0.26, 0.275]",iterative,6,2,100,10,103,0.5,-20.505000000000003,-20.505000000000003,-20.505000000000003,True,True,True,True,True,0.0,0.0,True,True,0.0050000000000000044,2164.628497999729,,10,2,3.641843795776367,191.45389999903273,0.0056799999583745375,0.0,0.012759999663103372,0.1256100022146711,2165.2879299999768,0.03330000072310213,195.16928099983488,0.07353720502578653,195.0957437948091,,,,,[],2165.538817207562
sweep_20260627_173015_a8b15101_results.jsonl,E1b.39,E1b,success,near_equal,near005,0.05,4,4,8,2,"[0.225, 0.245, 0.26, 0.275]",iterative,6,2,100,10,104,0.5,-20.505000000000003,-20.505000000000003,-20.505000000000003,True,True,True,True,True,0.0,0.0,True,True,0.0050000000000000044,2183.6198669989244,,12,2,3.673076629638672,192.16741200034448,0.005190000592847355,0.0,0.012049998986185528,0.10867999844776932,2184.2753689998062,0.0333500011038268,195.91911299903586,0.07862436905270442,195.84048862998316,,,,,[],2184.5132633679896
